18	32
18	35
18	40
18	47
18	50
18	52
18	54
18	57
18	60
18	70
18	75
18	78
18	80
18	82
18	83
18	86
18	94
18	98
18	99
18	110
18	114
18	117
18	120
18	121
18	130
18	131
18	141
18	151
18	167
18	168
18	169
18	183
18	184
18	192
18	203
18	218
18	225
18	280
18	299
19	20
19	27
19	28
19	32
19	34
19	45
19	48
19	100
19	107
19	110
19	122
19	126
19	128
19	156
19	165
19	195
19	203
19	216
19	231
19	246
19	250
19	252
20	26
20	36
20	48
20	50
20	61
20	63
20	64
20	71
20	106
20	110
20	113
20	125
20	127
20	134
20	137
20	141
20	171
20	172
20	175
20	204
20	212
20	221
20	228
20	242
20	249
20	257
20	263
20	265
20	295
21	22
21	27
21	31
21	33
21	37
21	39
21	40
21	44
21	72
21	78
21	90
21	110
21	116
21	136
21	157
21	182
21	185
21	189
21	226
21	263
21	270
21	283
22	29
22	39
22	65
22	68
22	74
22	82
22	86
22	105
22	114
22	128
22	133
22	149
22	164
22	173
22	189
22	197
22	203
22	204
22	212
22	269
22	287
22	290
23	24
23	27
23	30
23	32
23	33
23	37
23	39
23	48
23	49
23	63
23	76
23	102
23	108
23	128
23	142
23	143
23	167
23	176
23	177
23	179
23	188
23	214
23	216
23	229
23	230
23	233
23	247
23	261
23	265
23	270
23	290
24	25
24	28
24	35
24	41
24	42
24	51
24	52
24	61
24	70
24	102
24	143
24	145
24	146
24	153
24	163
24	174
24	188
24	228
24	266
24	284
25	29
25	34
25	38
25	40
25	43
25	61
25	66
25	81
25	113
25	130
25	158
25	161
25	164
25	180
25	218
25	244
25	288
25	294
26	28
26	36
26	42
26	44
26	46
26	57
26	67
26	79
26	84
26	85
26	88
26	98
26	105
26	108
26	118
26	128
26	139
26	144
26	149
26	164
26	167
26	174
26	183
26	195
26	222
26	251
26	255
26	279
26	291
27	66
27	72
27	84
27	87
27	95
27	124
27	131
27	277
28	29
28	34
28	35
28	38
28	43
28	44
28	46
28	53
28	57
28	58
28	63
28	66
28	77
28	78
28	80
28	81
28	82
28	85
28	101
28	105
28	138
28	144
28	153
28	154
28	158
28	161
28	163
28	167
28	170
28	173
28	182
28	186
28	192
28	200
28	216
28	232
28	233
28	235
28	253
28	255
28	257
28	260
28	274
28	292
28	293
28	297
29	31
29	42
29	44
29	64
29	67
29	76
29	89
29	99
29	104
29	115
29	119
29	123
29	125
29	129
29	130
29	152
29	159
29	181
29	239
29	250
29	252
29	258
29	290
29	293
30	54
30	59
30	65
30	72
30	102
30	103
30	116
30	132
30	136
30	143
30	150
30	155
30	180
30	203
30	209
30	280
30	293
31	32
31	36
31	45
31	52
31	59
31	72
31	81
31	98
31	107
31	109
31	112
31	119
31	127
31	146
31	147
31	191
31	193
31	195
31	202
31	204
31	229
31	243
31	249
31	266
31	271
31	276
31	295
31	296
31	297
32	36
32	37
32	40
32	52
32	70
32	74
32	85
32	95
32	96
32	141
32	147
32	148
32	149
32	178
32	185
32	213
32	242
32	255
32	262
32	294
33	47
33	48
33	54
33	74
33	108
33	131
33	204
33	291
34	50
34	126
34	127
34	141
34	168
34	259
34	262
35	38
35	39
35	46
35	47
35	68
35	80
35	86
35	120
35	158
35	162
35	182
35	195
35	212
35	215
35	218
35	245
35	256
35	260
35	262
35	294
35	295
36	45
36	49
36	55
36	63
36	67
36	80
36	87
36	92
36	112
36	127
36	154
36	170
36	184
36	222
36	240
36	256
36	261
36	269
36	297
37	49
37	58
37	61
37	68
37	72
37	84
37	85
37	100
37	102
37	109
37	111
37	120
37	126
37	128
37	134
37	145
37	147
37	150
37	165
37	173
37	232
37	233
37	248
37	261
37	284
37	288
38	50
38	51
38	62
38	80
38	95
38	102
38	109
38	112
38	120
38	121
38	144
38	164
38	173
38	223
38	224
38	241
38	262
38	269
39	74
39	81
39	83
39	105
39	125
39	138
39	148
39	160
40	41
40	45
40	48
40	52
40	55
40	56
40	61
40	79
40	90
40	93
40	108
40	132
40	134
40	164
40	183
40	187
40	190
40	206
40	209
40	212
40	219
40	270
40	281
40	297
41	42
41	46
41	153
41	157
41	171
41	190
42	43
42	44
42	55
42	56
42	90
42	96
42	107
42	128
42	169
42	170
42	173
42	221
42	223
42	248
42	262
42	278
42	294
43	51
43	58
43	60
43	66
43	73
43	83
43	135
43	153
43	156
43	177
43	218
44	45
44	47
44	49
44	52
44	59
44	109
44	115
44	117
44	128
44	164
44	184
44	199
44	200
44	205
44	241
44	242
44	260
44	292
45	58
45	71
45	75
45	89
45	90
45	94
45	113
45	162
45	185
45	204
45	209
45	243
45	262
45	288
46	54
46	56
46	83
46	93
46	98
46	101
46	129
46	214
46	245
46	279
46	284
46	291
47	64
47	111
47	163
47	177
47	213
48	50
48	64
48	70
48	71
48	95
48	98
48	146
48	174
48	190
48	202
48	205
48	214
48	218
48	237
48	283
49	78
49	91
49	94
49	127
49	146
49	201
49	256
49	288
50	73
50	84
50	98
50	137
50	152
50	224
50	286
51	56
51	85
51	96
51	120
51	126
51	140
51	149
51	177
51	186
51	210
51	218
51	243
51	251
52	53
52	105
52	107
52	111
52	117
52	118
52	134
52	161
52	209
53	58
53	73
53	86
53	89
53	97
53	125
53	197
53	230
53	247
53	248
53	254
53	260
53	266
53	280
54	64
54	69
54	79
54	159
54	217
54	224
55	71
55	76
55	77
55	84
55	140
55	155
55	166
55	168
55	178
56	65
56	97
56	104
56	166
56	176
56	196
56	229
56	268
56	275
57	59
57	69
57	72
57	116
57	119
57	127
57	163
57	165
57	178
57	187
57	209
57	223
58	94
58	135
58	172
58	253
58	258
58	276
58	280
59	70
59	78
59	184
59	219
59	233
59	285
59	293
60	75
60	161
60	226
60	270
60	282
60	296
60	297
61	75
61	81
61	102
61	107
61	129
61	133
61	166
61	170
61	192
61	228
61	272
61	284
62	134
62	139
62	144
62	162
62	173
62	199
62	205
62	219
62	283
63	70
63	77
63	114
63	129
63	135
63	142
63	174
63	181
63	201
63	249
63	260
64	70
64	72
64	73
64	77
64	81
64	84
64	88
64	119
64	125
64	142
64	190
64	203
64	207
64	217
64	229
64	233
64	281
64	282
64	286
65	67
65	74
65	83
65	99
65	106
65	114
65	118
65	119
65	128
65	138
65	144
65	251
66	96
66	97
66	98
66	116
66	151
66	172
66	262
66	272
66	276
66	279
66	283
66	296
67	74
67	92
67	93
67	106
67	175
67	211
67	229
67	234
67	261
67	263
67	285
68	88
68	91
68	122
68	194
68	220
68	244
68	265
69	78
69	115
69	147
69	169
69	200
69	270
70	91
70	93
70	99
70	103
70	117
70	138
70	139
70	166
70	174
70	196
70	206
70	242
70	247
71	147
71	154
71	157
71	213
71	216
71	264
72	79
72	130
72	149
72	166
73	79
73	89
73	143
73	179
73	186
73	230
73	273
73	286
74	100
74	163
74	179
74	200
74	223
74	235
74	238
74	278
74	282
74	289
75	87
75	106
75	143
75	148
75	151
75	155
75	245
76	85
76	86
76	94
76	101
76	106
76	113
76	133
76	145
76	241
76	252
76	275
77	92
77	103
77	106
77	119
77	145
77	187
77	194
77	198
77	217
77	230
77	286
77	295
78	94
78	161
78	195
78	201
78	207
78	226
78	240
78	273
78	274
79	90
79	108
79	157
79	164
79	172
79	206
79	240
79	272
79	285
79	293
80	91
80	138
80	140
80	148
80	184
80	220
81	99
81	118
81	134
81	191
81	230
81	237
81	241
81	273
81	277
81	296
82	84
82	100
82	117
82	123
82	148
82	160
82	169
82	209
82	254
82	264
83	136
83	249
83	258
84	88
84	108
84	112
84	120
84	125
84	130
84	139
84	152
84	153
84	165
84	170
84	185
84	186
84	204
84	213
84	220
84	263
85	97
85	104
85	140
85	166
85	176
85	182
85	221
85	245
85	290
86	89
86	103
86	111
86	152
86	235
86	277
87	109
87	113
87	292
88	160
88	219
88	261
89	266
90	142
90	162
90	265
91	92
91	167
91	235
91	254
92	103
92	110
92	134
92	137
92	150
92	193
92	220
92	279
92	297
93	100
93	110
93	112
93	119
93	123
93	159
93	167
93	201
93	215
94	113
94	133
94	186
94	215
94	285
95	105
95	180
95	197
95	219
95	225
96	138
96	146
96	178
96	211
96	245
97	113
97	135
97	162
97	175
97	189
97	200
97	215
97	253
98	175
98	218
98	259
98	262
98	294
99	176
99	205
99	226
100	104
100	118
100	121
100	135
100	141
100	142
100	166
100	168
100	179
100	196
100	231
100	238
100	239
100	251
100	265
100	275
100	290
101	102
101	106
101	121
101	122
101	131
101	144
101	145
101	152
101	163
101	165
101	205
101	225
102	123
102	163
102	228
102	276
103	121
103	142
103	154
103	244
104	126
104	159
104	171
104	191
104	232
104	237
105	111
105	122
105	175
105	202
105	207
105	222
106	108
106	114
106	190
106	197
106	222
106	255
106	257
106	269
106	286
107	130
107	137
107	140
107	259
107	292
108	133
108	200
108	203
109	133
109	192
109	284
110	112
110	194
110	213
110	226
110	278
111	112
111	143
111	154
111	172
112	113
112	121
112	124
112	132
112	171
112	206
112	228
112	256
112	258
113	176
113	195
113	202
113	244
113	250
113	288
114	161
114	198
114	227
114	239
114	246
115	152
115	168
115	180
115	224
116	139
116	278
117	156
117	157
117	169
117	214
117	232
118	126
118	140
118	194
118	241
118	242
118	277
118	299
119	139
119	144
119	151
119	207
120	154
120	199
120	222
120	234
121	129
121	151
121	177
122	142
122	151
122	168
122	193
122	198
122	208
122	216
122	241
123	228
123	298
124	133
124	225
124	249
124	250
124	251
124	258
124	281
125	167
125	179
126	129
126	171
127	136
127	139
127	143
127	146
127	199
127	217
127	223
127	256
127	273
127	286
127	289
128	151
128	204
128	234
128	274
128	294
129	148
129	189
129	193
129	283
129	295
130	182
130	185
130	187
130	188
130	205
130	236
130	239
130	252
130	257
130	290
131	211
131	250
132	136
132	157
132	183
132	194
132	236
133	158
133	170
133	202
133	206
133	235
133	246
133	274
134	169
134	178
134	181
134	193
134	197
135	153
135	178
135	182
135	206
135	207
135	254
135	272
135	285
136	186
136	190
136	192
136	210
136	224
137	193
137	216
137	223
137	239
137	274
138	157
139	168
139	190
139	267
139	283
140	181
140	250
141	198
141	207
143	160
144	146
144	171
144	189
146	176
146	180
146	186
146	194
146	230
146	235
147	218
147	220
147	266
149	192
149	240
150	160
150	245
152	159
152	267
152	292
152	299
153	179
153	197
153	204
153	266
155	158
155	177
155	242
155	247
155	248
155	275
156	165
156	179
156	215
156	217
156	230
156	237
157	165
157	191
157	232
157	244
157	287
157	296
159	227
159	270
159	276
160	175
160	192
160	213
160	237
160	257
160	282
160	287
161	219
162	273
162	298
163	220
163	238
163	274
164	182
164	211
164	230
164	271
165	172
165	285
165	295
166	187
166	216
166	227
167	254
167	268
168	183
168	210
168	259
168	279
168	295
169	205
169	212
170	182
170	221
171	217
172	191
172	202
172	258
172	265
172	272
173	237
173	254
173	280
173	288
174	191
174	255
174	267
174	288
174	291
175	221
175	270
176	187
176	196
176	231
176	236
176	270
176	283
177	214
177	222
177	233
177	236
177	244
177	253
178	180
178	181
178	201
178	289
179	181
179	190
179	214
180	208
180	238
180	240
181	209
181	213
181	240
182	184
182	185
182	197
182	198
182	210
182	298
184	287
185	188
185	243
185	252
186	222
189	210
189	220
190	199
190	253
190	268
191	206
192	195
192	215
192	298
193	232
193	267
193	289
194	268
194	276
195	233
195	249
196	201
196	281
197	202
197	227
198	222
198	225
198	246
198	253
198	279
199	271
200	255
202	236
202	252
202	253
202	299
203	258
203	269
204	267
206	226
206	298
207	210
207	239
207	276
208	233
209	234
209	238
209	275
209	291
210	219
212	243
212	290
213	226
214	241
214	248
214	279
214	285
216	280
217	289
217	297
218	253
219	234
219	281
219	287
222	250
222	259
226	247
226	269
227	292
228	234
229	294
230	243
230	291
231	284
232	247
232	277
237	298
239	280
241	245
242	264
242	265
243	252
243	263
244	271
244	272
245	278
245	279
248	264
252	271
252	287
252	298
253	260
254	268
254	273
254	289
255	259
255	284
259	278
262	264
263	274
267	276
267	277
267	286
267	291
269	277
269	283
275	285
277	299
289	293
